"SCHOOLID" "STUDID" "ST03Q02" "ST03Q03" "ST01Q01" "ST02Q01" "ST04Q01" "ST05Q01" "ST12Q01" "ST16Q01" "ST27Q01" "ST27Q02" "ST27Q03" "ST27Q04" "ST27Q05" "ST27Q06" "ST27Q07" "ST27Q08" "ST27Q09" "ST27Q10" "ST27Q11" "ST27Q12" "ST27Q13" "age" "ICTHOME" "ICTSCH" "ENTUSE" "HOMSCH" "USESCH" "HIGHCONF" "ATTCOMP" "joyread" "wealth" "divread" "onlnread" "schclim" "studrel" "libuse" "HISEI" "ESCS" "W_FSTUWT" "stuwt" "urban" "region" "ST43N01" "ST43N02" "ST43N04" "ST43N05" "ST43N06" "ST47N01" "ST47N02" "ST47N03" "readscore" "mathscore" "sciescore" "natlang" "math"
"2156" 3003 32 7 1993 9 1 2 2 1 1 2 1 4 2 1 1 1 1 1 1 1 1 1 15.67 1.4147 0.4655 0.5469 -1.9204 0.7846 1.6189 0.8605 -2.4469 0.8459 -0.477 -1.1377 NA -2.2767 -0.0497 51 0.4434 11.807 1.11609700144803 1 2 1 1 2 2 2 4 2 2 448.424 477.65 452.108 6 6
"2157" 3003 33 11 1993 9 1 2 3 2 1 3 3 3 3 2 3 2 4 3 3 3 3 3 15.75 1.4147 0.0914 0.5469 -0.4112 -0.3782 1.6189 0.8605 -0.6909 1.3021 0.5436 -0.1049 0.5091 -0.3082 0.0591 55 1.0239 11.807 1.11609700144803 1 2 1 1 2 2 2 2 1 2 469.108 508.81 468.612 7 6
"2158" 3003 34 9 1993 9 1 2 3 1 1 3 3 2 3 1 4 2 3 3 3 3 3 2 15.42 1.4147 0.4655 0.2807 0.1513 0.5626 0.2774 0.8605 0.6743 0.4683 0.9681 -0.1049 -0.4352 0.1656 0.0805 70 1.0731 11.807 1.11609700144803 1 2 1 1 2 1 2 2 3 3 628.162 676.358 652.22 9 8
"2159" 3004 13 9 1993 9 1 1 3 1 1 2 1 3 2 3 3 2 2 2 1 2 1 1 16.17 0.6354 0.4655 -0.6449 -1.9204 0.2879 -0.0459 -1.4169 -0.8022 -0.1771 0.3405 -0.9506 -1.1303 -0.8731 0.4513 29 -0.3165 12.0248 1.13668529033728 1 2 2 1 2 2 2 2 2 2 529.368 492.92 542.278 7 5
"2160" 3004 17 3 1993 9 1 2 3 1 1 2 2 2 2 1 2 1 2 2 1 2 1 1 15.83 0.1906 0.4655 0.4122 -1.9204 -0.7921 -0.0459 -0.108 -1.0365 -0.1771 0.75 -0.4393 -1.1303 -1.0885 -0.8644 88 1.5909 12.39 1.17120706766673 1 2 2 1 2 2 2 4 3 4 392.31 431.928 442.224 5 5
"2161" 3004 34 6 1993 9 1 2 1 4 1 2 3 4 4 1 2 1 1 1 2 2 2 4 15.5 1.4147 1.7993 1.0216 -0.4112 0.4339 1.6189 0.8605 -0.3675 1.1914 0.75 1.9487 -0.4352 -0.3082 -1.8467 53 0.9056 12.39 1.17120706766673 1 2 2 2 2 1 2 3 3 3 528.67 538.41 585.548 8 9
"2162" 3004 1 9 1993 9 1 1 3 1 1 2 2 3 3 2 3 2 1 3 1 2 2 1 15.58 0.1906 -1.1122 -0.105 -0.9077 -1.6448 -0.307 -0.108 NA -0.4797 0.5436 -0.9506 0.0185 -0.3082 -0.2164 67 1.073 12.0248 1.13668529033728 1 2 1 1 1 2 2 2 2 2 478.368 540.278 510.016 9 8
"2163" 3004 2 8 1993 9 1 1 2 1 1 2 3 3 2 2 2 3 2 3 2 4 1 2 16.08 0.1906 0.0914 0.0243 -1.9204 -0.7921 -1.7136 -0.108 -0.8022 0.4683 -0.6951 -0.4393 0.5091 1.7754 -0.4562 60 1.0604 12.0248 1.13668529033728 1 2 1 1 1 2 2 2 2 2 629.622 602.05 661.824 9 9
"2164" 3004 3 12 1993 9 1 1 2 4 1 4 2 3 3 1 3 2 2 2 2 3 2 2 15.83 0.1906 0.0914 0.6903 -0.0907 0.5626 -0.5313 0.8605 1.9344 0.8459 0.75 -0.1049 -0.821 1.7754 0.8934 23 -0.1929 12.0248 1.13668529033728 1 2 1 1 2 1 2 1 1 2 614.45 555.702 576.128 9 10
"2165" 3004 4 6 1993 9 1 1 2 1 1 4 3 2 3 2 4 3 3 3 3 4 2 4 15.58 0.6354 0.0914 0.0243 1.1743 0.5626 -0.0459 -0.108 0.8127 -0.1771 0.75 0.5861 1.0878 0.6661 0.8194 66 1.0442 12.0248 1.13668529033728 1 2 1 1 2 1 2 2 1 2 594.986 555.158 615.948 8 9
"2166" 3004 5 11 1993 9 1 1 3 1 1 2 3 2 2 1 2 1 2 2 2 2 2 1 15.67 -0.4363 0.0914 0.4122 0.1513 0.2879 -0.5313 0.8605 -0.4746 -1.0752 -0.2655 -0.2726 -0.4352 -0.3082 -0.4562 51 -0.2369 12.0248 1.13668529033728 1 2 1 1 2 2 2 3 3 3 494.734 514.416 519.154 7 8
"2167" 3004 6 11 1993 9 1 1 2 1 1 2 2 2 1 2 3 1 1 2 1 2 1 1 15.33 -0.4363 -1.1122 -0.9436 -1.9204 -0.3782 -0.9268 -1.4169 0.417 -0.1771 0.3405 -1.344 0.0185 0.1656 -0.2164 51 0.1471 12.0248 1.13668529033728 1 2 1 1 2 2 2 3 3 3 530.482 532.334 588.25 8 8
"2168" 3004 7 5 1993 9 1 1 3 1 1 4 4 3 3 3 4 2 2 3 4 4 4 2 15.83 1.4147 0.0914 0.2807 -0.0907 -0.0975 0.2774 0.8605 0.5421 -0.1771 -0.2655 -0.1049 1.0878 0.1656 -0.0497 70 1.1593 12.0248 1.13668529033728 1 2 1 1 2 1 2 2 2 2 617.468 563.57 617.906 10 9
"2169" 3004 8 8 1993 9 1 1 3 1 1 3 2 3 2 1 3 1 3 3 1 2 1 2 15.42 0.1906 0.8015 0.0243 -0.4112 -0.0975 -1.1129 -1.4169 0.8127 -0.1771 0.3405 -0.2726 0.0185 0.6661 0.7472 30 -0.6581 12.0248 1.13668529033728 1 2 1 1 1 2 2 2 3 2 487.188 430.292 526.986 8 5
"2170" 3004 9 8 1993 9 1 1 2 4 1 2 2 1 2 1 2 2 1 1 1 3 2 1 15.42 -1.3531 0.4655 -3.098 -1.9204 -0.7921 -0.307 -0.108 0.1798 -1.8697 0.75 -1.1377 -1.1255 -1.2896 0.7472 29 -0.94 12.0248 1.13668529033728 1 2 1 1 2 2 2 2 3 3 555.028 504.838 583.682 8 4
"2171" 3004 10 2 1993 9 1 1 2 4 NA 4 3 2 1 1 4 1 1 2 1 3 1 1 15.92 -0.02 -0.3047 0.1525 -1.9204 -1.6448 -3.5908 -0.7516 0.2959 -1.3162 -1.1912 -1.344 0.5091 0.1656 -0.1139 45 -2.3741 12.0248 1.13668529033728 1 2 1 1 2 2 2 2 2 2 403.854 362.448 367.532 NA NA
"2172" 3004 11 1 1994 9 1 1 3 1 1 3 2 3 2 1 3 3 4 3 1 3 2 3 15.67 -0.6915 0.0914 -0.105 -0.0907 -0.3782 -1.4978 0.8605 0.417 0.4683 0.3405 -0.4393 0.5091 0.1656 0.2846 43 0.3824 12.0248 1.13668529033728 1 2 1 1 2 1 2 2 3 3 590.46 593.248 592.446 9 8
"2173" 3004 12 9 1993 9 1 1 2 1 1 3 3 2 3 1 2 1 1 3 2 3 1 1 15.67 0.1906 0.4655 0.5469 -0.9077 0.5626 -0.9268 -0.108 0.417 -0.1771 0.9681 -0.2726 1.0878 -0.6255 0.1892 30 -0.5381 12.0248 1.13668529033728 1 2 1 1 2 1 2 2 2 2 595.702 593.168 619.768 8 9
"2174" 3004 14 3 1993 8 1 1 2 1 1 4 4 3 3 2 4 2 4 4 4 4 4 3 15.25 -0.4363 0.0914 -0.6449 -0.9077 0.1155 -1.3011 0.8605 1.6882 -0.7797 1.2062 -0.6061 2.0085 1.0386 1.2232 70 0.3234 11.5745 1.09411914485137 1 2 1 1 2 1 2 1 2 2 583.864 508.108 596.456 8 7
"2175" 3004 15 6 1993 9 1 1 1 2 1 2 3 3 3 1 3 1 1 2 2 3 1 2 15.58 0.1906 0.0914 0.1525 -0.4112 -0.0975 -1.1129 0.8605 0.417 -0.4797 -0.0608 -0.1049 -0.4352 0.1656 -0.2164 73 0.4928 12.0248 1.13668529033728 1 2 1 1 2 2 2 3 4 3 587.282 534.748 585.918 8 7
"2176" 3004 16 12 1993 9 1 1 1 3 1 3 3 4 1 3 2 3 1 2 1 3 1 1 16.08 -0.6915 0.8015 -0.5047 -0.4112 0.4339 -1.7136 -0.108 1.6882 -1.3162 1.8072 -0.7747 -0.4352 0.1656 1.1332 39 -0.5657 12.0248 1.13668529033728 1 2 1 1 1 2 2 1 2 2 510.146 487.934 546.848 9 7
"2177" 3004 18 1 1994 9 1 2 2 1 1 3 2 2 2 2 2 2 2 3 2 3 2 2 15.33 1.4147 0.0914 -0.7905 -1.9204 -0.3782 -0.9268 -1.4169 NA 0.8459 -0.0608 -1.8388 -0.4352 0.1656 0.1892 23 -0.4892 12.39 1.17120706766673 1 2 1 1 2 2 2 2 2 2 490.996 551.962 540.228 8 8
"2178" 3004 19 8 1993 8 1 2 2 1 1 3 3 2 3 1 2 2 3 3 2 3 3 1 15.25 0.1906 0.8015 0.8456 -1.9204 0.4339 -0.5313 0.8605 -0.8022 -0.4797 0.9681 0.0646 0.0185 -0.6255 -0.2164 33 -0.607 13.1801 1.24589396872915 1 2 1 1 2 2 2 3 3 2 587.356 548.3 605.69 7 7
"2179" 3004 20 3 1993 9 1 2 2 1 4 3 2 2 2 1 2 1 3 NA 3 3 2 2 15.67 0.1906 0.0914 -0.9436 0.1513 0.1155 -0.9268 0.5085 -0.741 0.1345 0.3405 -0.9506 -0.821 -0.6255 -0.8644 32 -0.4805 12.39 1.17120706766673 1 2 1 2 1 2 2 2 2 2 562.666 596.832 624.15 7 8
"2180" 3004 21 3 1993 9 1 2 3 1 1 2 3 3 2 2 3 2 3 3 3 4 NA 2 16.08 -0.1488 -1.1122 -1.7975 -1.9204 -1.6448 -1.9641 -2.4405 1.289 -0.1771 2.2467 -1.8388 0.0185 0.1656 0.1892 56 0.5873 12.39 1.17120706766673 1 2 1 1 2 2 2 2 2 2 605.234 571.438 637.858 9 8
"2181" 3004 22 7 1993 9 1 2 1 1 1 4 3 3 4 2 3 2 3 4 3 4 2 3 16.08 1.4147 1.7993 -0.9436 -0.0907 0.2879 -0.7351 0.8605 0.9601 0.4683 0.9681 -1.344 2.0085 0.1656 1.2232 23 -1.5595 12.39 1.17120706766673 1 2 1 1 1 2 2 2 2 1 500.774 464.722 529.226 8 8
"2182" 3004 23 8 1993 9 1 2 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15.75 0.1906 1.7993 -2.206 -1.9204 -1.6448 -1.4978 -0.108 -1.2973 -0.4797 -0.2655 -1.5762 NA -2.8994 -1.8467 43 -0.0231 12.39 1.17120706766673 1 2 1 2 2 2 2 1 1 1 327.532 433.722 388.042 6 5
"2183" 3004 24 1 1994 9 1 2 3 1 1 3 2 3 3 2 3 2 3 2 2 3 2 3 15.67 1.4147 0.4655 -0.6449 0.6925 -0.0975 -1.4978 -0.7516 -0.5824 0.1345 0.5436 -0.4393 -0.4352 -0.3082 -0.0497 38 -0.3079 12.39 1.17120706766673 1 2 1 2 2 2 2 3 2 2 391.188 392.046 439.238 7 7
"2184" 3004 25 9 1993 8 1 2 3 1 1 2 2 2 2 2 3 4 2 3 2 3 2 3 15.25 0.1906 0.4655 -0.105 -0.9077 -0.3782 -0.0459 0.8605 0.5421 0.4683 0.75 -0.4393 -1.1303 -1.2896 1.2232 66 1.0442 13.1801 1.24589396872915 1 2 1 1 1 2 2 3 3 3 505.024 513.406 593.754 6 8
"2185" 3004 26 2 1993 9 1 2 3 1 1 2 2 2 2 1 1 2 2 2 1 2 1 1 15.58 1.4147 0.0914 0.4122 0.1513 -0.3782 0.7331 0.8605 -1.4461 0.4683 -0.6951 0.5861 -0.4352 0.1129 -0.4562 29 -0.6869 12.39 1.17120706766673 1 2 1 1 1 2 2 3 2 2 417.078 459.584 446.138 7 7
"2186" 3004 27 9 1993 9 1 2 2 1 1 3 3 3 2 2 3 2 2 3 1 3 1 3 16.17 0.1906 0.4655 -0.105 -0.9077 0.4339 -0.5313 -2.4405 -0.8022 0.8459 0.3405 -0.4393 -0.821 0.1656 -0.8644 23 -1.9175 12.39 1.17120706766673 1 2 1 1 2 2 2 2 2 2 479.446 508.964 556.268 6 6
"2187" 3004 28 9 1993 9 1 2 3 1 1 2 1 2 1 2 2 2 1 2 1 1 1 1 15.58 1.4147 -1.1122 0.2807 -1.9204 -0.3782 -0.9268 -0.7516 -1.0365 0.1345 -0.2655 -0.6061 -1.1303 -1.7021 -1.8467 53 0.1236 12.39 1.17120706766673 1 2 1 1 2 2 2 3 3 3 383.652 430.138 468.706 6 5
"2188" 3004 29 6 1993 9 1 2 3 1 1 4 3 3 4 3 4 2 3 4 3 4 3 3 15.58 0.6354 0.0914 0.1525 -0.0907 0.1155 -0.307 -0.108 0.6743 0.4683 1.2062 1.1426 0.0185 1.3809 -0.2164 70 1.4555 12.39 1.17120706766673 1 2 1 1 2 1 2 1 1 1 550.078 656.028 622.66 9 10
"2189" 3004 30 4 1993 9 1 2 3 4 2 3 3 3 3 1 3 3 2 3 3 3 3 3 15.83 0.1906 -1.4862 0.8456 -0.4112 -1.6448 0.7331 0.8605 0.1798 -1.359 0.3405 1.1426 -0.4352 0.1656 0.5279 34 -0.7962 12.39 1.17120706766673 1 2 1 1 2 2 2 3 3 3 539.336 506.006 593.1 8 6
"2190" 3004 31 8 1993 9 1 2 1 2 1 3 3 2 3 1 3 2 4 2 3 3 2 2 16 1.4147 0.0914 -0.105 0.1513 0.1155 -0.7351 -0.7516 0.1798 0.8459 -0.0608 -0.2726 0.0185 1.3809 1.1332 16 -0.6437 12.39 1.17120706766673 1 2 1 1 2 2 2 2 3 3 504.14 479.364 519.712 8 8
"2191" 3004 32 5 1993 9 1 2 3 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 15.67 -0.1488 0.4655 -0.3689 -1.9204 -0.3782 -0.7351 -0.7516 -1.1624 0.1345 -0.477 -0.9506 -0.4352 -0.8731 -0.8644 34 -0.3419 12.39 1.17120706766673 1 2 1 1 2 2 2 4 4 4 418.124 426.634 439.708 6 5
"2192" 3004 33 10 1993 9 1 2 3 1 1 3 2 2 3 1 3 2 2 3 2 2 1 3 15.92 1.4147 -1.1122 -0.2364 -0.4112 -0.3782 -0.307 0.8605 NA 0.1345 0.9681 -0.6061 0.0185 0.1656 -0.4562 88 1.8659 12.39 1.17120706766673 1 2 1 1 2 1 1 3 1 1 589.28 597.298 608.206 8 10
"2193" 3005 7 4 1993 9 1 1 3 1 1 2 2 2 3 1 4 2 2 3 2 3 3 3 15.92 -0.4363 1.7993 0.4122 0.5289 -0.0975 0.7331 0.8605 -0.1533 0.1345 0.1407 1.3591 -1.618 0.1656 -1.8467 37 -0.3653 12.8734 1.21690210370467 1 2 2 1 2 1 2 2 1 1 642.888 697.938 667.048 9 10
"2194" 3005 10 3 1993 9 1 1 2 1 1 2 2 2 2 2 2 2 3 3 3 2 3 3 16 0.6354 1.1741 0.4122 -0.4112 0.5626 -1.4978 -0.108 -0.0441 0.1345 0.75 0.5861 0.5091 -0.3082 -0.2164 43 0.275 12.8734 1.21690210370467 1 2 2 1 2 1 2 3 3 3 565.434 580.318 572.864 8 7
"2195" 3005 15 4 1993 9 1 1 3 1 3 4 3 3 2 1 2 1 2 3 3 3 3 3 15.67 1.4147 1.7993 -0.9436 -0.4112 0.1155 -0.7351 -0.7516 1.6882 0.1345 0.3405 -0.6061 1.0878 0.1656 1.3213 60 0.7641 12.8734 1.21690210370467 1 2 2 2 1 2 2 1 2 3 599.992 577.356 616.784 10 8
"2196" 3005 29 10 1993 9 1 2 3 1 3 2 3 3 3 2 2 1 3 4 3 2 2 4 16 0.1906 1.1741 -0.2364 -0.0907 0.5626 -1.3011 -0.108 -0.0441 -0.7797 1.8072 -0.4393 0.5091 0.1656 0.4513 38 -0.3079 13.7804 1.30263937653548 1 2 2 1 2 2 2 2 2 2 545.748 570.97 583.03 9 7
"2197" 3005 1 8 1993 9 1 1 3 1 1 3 4 3 3 1 4 1 2 2 2 4 3 3 16 0.1906 1.1741 0.1525 -0.9077 -0.0975 -0.9268 -0.7516 1.118 -0.4797 0.75 0.2369 2.0085 -1.0885 -0.2164 51 0.2302 12.8734 1.21690210370467 1 2 1 1 2 1 1 2 2 2 645.432 650.266 663.316 9 10
"2198" 3005 2 12 1993 9 1 1 3 1 1 2 1 1 2 1 3 2 1 3 2 1 2 1 16.08 -0.9244 1.7993 0.2807 0.3515 0.7846 -0.5313 -0.108 1.9344 -2.0991 -0.6951 -0.4393 0.5091 -1.0885 0.675 69 0.507 12.8734 1.21690210370467 1 2 1 1 2 1 2 3 2 2 582.834 490.894 544.426 8 9
"2199" 3005 3 5 1993 9 1 1 2 2 1 4 2 3 4 2 4 2 2 2 3 4 3 2 16 -0.9244 1.1741 -0.9436 -0.4112 -0.0975 -0.9268 -0.7516 1.6882 -1.0752 0.5436 -0.2726 0.5091 0.6661 0.7472 38 -0.0116 12.8734 1.21690210370467 1 2 1 1 2 1 2 2 2 2 662.432 667.558 673.014 9 9
"2200" 3005 4 8 1993 9 1 1 1 4 1 3 3 4 2 3 4 2 2 3 4 4 3 2 15.5 1.4147 0.8015 0.8456 1.0093 0.7846 1.6189 -0.108 1.4768 -0.1771 -0.0608 0.4111 2.0085 0.1656 0.6019 67 0.9867 12.8734 1.21690210370467 1 2 1 1 1 2 2 2 3 1 681.736 654.626 681.128 9 7
"2201" 3005 5 5 1993 9 1 1 3 1 4 2 3 2 3 1 3 2 2 3 2 2 2 2 15.67 -0.1488 0.8015 0.5469 -0.4112 0.2879 -0.9268 0.8605 1.289 -1.0752 1.4775 0.7648 -0.4352 -0.6255 0.6376 65 0.3902 12.8734 1.21690210370467 1 2 1 1 2 2 2 2 2 2 618.818 536.696 615.292 8 8
"2202" 3005 6 4 1993 9 1 1 3 1 1 3 2 3 2 2 3 3 2 2 2 3 2 2 15.33 0.1906 1.1741 0.2807 0.5289 0.4339 0.7331 0.8605 1.289 -0.7797 1.4775 0.9482 0.5091 0.1656 0.6019 34 -0.3419 12.8734 1.21690210370467 1 2 1 1 1 2 2 2 2 2 576.714 543.24 557.944 7 7
"2203" 3005 8 1 1994 9 1 1 3 1 1 4 2 3 1 1 3 3 1 3 1 3 1 2 15.67 -0.4363 1.7993 -0.105 -0.0907 0.1155 -1.4978 -0.7516 0.2959 -0.7797 0.5436 0.0646 0.5091 1.0386 0.1892 38 -0.2269 12.8734 1.21690210370467 1 2 1 1 1 2 2 2 2 2 565.04 557.416 530.062 8 9
"2204" 3005 9 7 1993 9 1 1 2 1 4 3 4 3 3 1 4 2 3 3 4 3 3 2 15.92 -0.6915 1.7993 0.0243 0.8509 -0.0975 -0.7351 0.8605 2.6632 -0.1771 0.75 0.5861 0.5091 0.1656 1.8891 43 -0.2427 12.8734 1.21690210370467 1 2 1 1 2 2 2 2 2 1 595.942 534.75 557.572 7 7
"2205" 3005 11 7 1993 8 1 1 2 1 1 3 2 3 2 3 3 3 2 3 2 3 2 2 15.25 0.1906 0.8015 0.4122 -0.0907 -0.3782 -0.9268 -0.108 0.2959 0.1345 -0.2655 -0.1049 -0.4352 -0.3082 0.1892 29 -0.3165 12.8734 1.21690210370467 1 2 1 1 2 2 2 2 2 2 588.234 568.788 576.224 9 8
"2206" 3005 12 8 1993 9 1 1 3 4 1 2 3 4 2 2 4 4 2 4 2 3 1 4 15.75 0.6354 1.1741 0.2807 0.1513 -0.0975 -0.307 -0.7516 0.1798 0.4683 0.1407 0.0646 1.0878 0.6661 -0.8644 51 0.0375 12.8734 1.21690210370467 1 2 1 1 1 2 2 2 1 2 543.512 513.17 498.454 8 8
"2207" 3005 13 8 1993 9 1 1 2 1 2 2 3 3 3 1 2 1 2 3 3 3 2 3 15.75 0.6354 1.7993 1.0216 0.3515 0.6785 -0.0459 0.8605 0.6743 1.9172 1.2062 1.9487 0.5091 -0.6255 -0.0497 51 0.6829 12.8734 1.21690210370467 1 2 1 1 2 1 2 2 3 3 636.932 661.248 697.538 9 8
"2208" 3005 14 12 1993 9 1 1 3 2 NA 3 2 3 3 1 4 3 2 3 4 4 3 2 15.67 -1.1425 0.8015 -1.1099 -0.4112 0.2879 -1.4978 -0.8882 1.4768 -0.4797 1.2062 -0.4393 0.0185 0.1032 0.6019 38 -0.0576 12.8734 1.21690210370467 1 2 1 1 2 2 2 2 2 2 529.688 527.894 551.602 8 8
"2209" 3005 16 2 1993 9 1 1 3 2 1 1 3 2 2 2 3 1 3 2 3 2 3 1 15.33 -0.1488 0.8015 0.4122 -1.9204 -0.3782 -1.7136 -0.7516 1.118 -1.359 0.75 -0.9506 1.0878 0.1656 0.3711 29 -0.8426 12.8734 1.21690210370467 1 2 1 1 2 2 2 3 3 3 566.784 545.886 583.308 7 7
"2210" 3005 17 6 1993 9 1 1 3 1 1 2 2 2 1 1 2 1 1 2 1 1 1 1 16.17 -0.4363 1.7993 -2.206 -0.9077 0.2879 -1.3011 -0.7516 -0.4746 -0.4797 0.1407 -0.9506 -0.821 -0.3082 -0.4562 38 -0.0903 12.8734 1.21690210370467 1 2 1 1 2 2 2 2 2 2 488.538 520.182 508.056 6 6
"2211" 3005 18 6 1993 9 1 1 3 1 3 4 2 3 3 1 2 2 2 3 2 3 2 3 15.83 0.1906 1.7993 0.0243 -0.4112 -0.3782 -0.5313 -0.108 0.2959 -0.7797 -0.477 -0.7747 1.0878 1.3809 -0.4562 56 0.291 12.8734 1.21690210370467 1 2 1 1 2 2 2 2 2 2 589.186 534.67 587.226 8 7
"2212" 3005 20 6 1993 9 1 2 2 1 1 3 2 1 3 1 2 1 3 3 2 4 3 3 15.83 -0.4363 1.7993 -0.3689 -0.4112 0.1155 -0.307 0.8605 0.417 -1.6242 0.75 -0.7747 0.0185 0.1656 0.0805 43 -0.3093 13.7804 1.30263937653548 1 2 1 1 2 1 2 3 2 2 518.412 607.814 588.716 7 9
"2213" 3005 22 12 1993 9 1 2 3 1 1 3 2 2 2 1 2 2 2 3 1 3 1 2 15.83 0.1906 0.8015 -0.2364 -0.0907 0.1155 -0.307 -0.108 NA -0.4797 -0.477 -0.2726 -0.821 -0.6255 -0.4562 73 0.9953 13.7804 1.30263937653548 1 2 1 1 2 2 2 3 2 3 571.722 584.366 624.71 7 8
"2214" 3005 23 2 1993 9 1 2 1 1 1 2 2 2 2 2 2 1 1 1 1 1 1 2 15.33 -0.6915 0.8015 -1.1099 -1.9204 -1.5138 -1.7136 -0.108 -1.2973 0.4683 -1.1912 -1.8388 -1.1303 -0.6255 -0.8644 39 -1.5383 13.7804 1.30263937653548 1 2 1 1 2 2 2 3 3 3 415.958 462.852 451.27 6 5
"2215" 3005 24 3 1993 9 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 16.17 1.4147 0.8015 0.2807 -1.9204 0.1155 1.6189 -0.108 -2.4469 1.9172 0.1407 -0.7747 -1.8412 -1.0885 -0.8644 51 0.1471 13.7804 1.30263937653548 1 2 1 1 2 2 2 4 4 3 521.618 559.832 599.07 7 6
"2216" 3005 25 8 1993 9 1 2 3 1 1 3 1 3 1 1 3 1 1 3 1 2 1 2 16.08 -0.1488 0.8015 -0.7905 -0.9077 -0.0975 -0.0459 -0.108 -2.072 -1.0752 -0.2655 -0.6061 -1.1303 -0.6255 -1.8467 51 -0.3071 13.7804 1.30263937653548 1 2 1 1 2 2 2 3 2 3 494.762 559.364 581.912 6 5
"2217" 3005 26 5 1993 9 1 2 3 1 1 4 3 2 1 1 1 1 1 1 1 1 1 1 15.67 0.1906 0.8015 0.4122 -1.9204 0.1155 -0.0459 0.8605 -1.8161 -0.7797 0.5436 -0.6061 -2.3919 -2.8994 -1.8467 43 -0.9076 13.7804 1.30263937653548 1 2 1 1 2 2 2 1 1 1 501.818 524.624 529.038 5 5
"2218" 3005 27 9 1993 9 1 2 3 1 1 1 3 2 3 3 2 1 3 2 3 4 3 2 15.92 0.6354 1.7993 0.2807 0.3515 0.9802 0.7331 0.8605 -1.6151 1.9172 -0.0608 -0.4393 2.0085 0.1656 -0.2164 64 1.4273 13.7804 1.30263937653548 1 2 1 1 1 2 2 2 3 2 487.47 485.05 466.746 7 6
"2219" 3005 28 4 1993 9 1 2 3 1 1 2 2 3 3 1 3 4 2 4 1 4 1 2 15.58 -0.1488 0.8015 0.1525 -1.9204 0.2879 0.7331 -0.108 1.289 -1.6242 0.5436 0.4111 -0.4352 -0.3082 0.0805 33 -0.5287 13.7804 1.30263937653548 1 2 1 1 2 1 1 3 1 1 668.164 660.078 729.148 7 9
"2220" 3005 30 7 1993 9 1 2 3 1 4 1 1 1 1 1 2 2 2 2 2 2 2 2 15.75 -0.1488 1.7993 -0.3689 -0.0907 -0.0975 0.2774 -0.108 NA 0.4683 -0.0608 0.9482 -0.821 -0.6255 -0.0497 66 1.233 13.7804 1.30263937653548 1 2 1 1 1 1 1 3 3 3 639.542 684.696 724.394 8 8
"2221" 3005 31 9 1993 9 1 2 3 1 1 4 2 3 4 2 4 3 2 4 2 4 2 3 15.58 1.4147 1.7993 1.2324 0.3515 0.9802 -0.0459 -0.108 -0.3675 0.1345 0.3405 0.7648 0.5091 1.0386 -0.8644 68 1.2905 13.7804 1.30263937653548 1 2 1 1 2 1 2 1 1 1 573.246 598.778 646.438 8 8
"2222" 3005 32 9 1993 8 1 2 3 1 1 2 4 3 3 1 3 2 3 3 2 2 2 2 15.58 0.1906 -0.3413 0.8456 0.1513 -1.6448 1.6189 0.8605 0.1798 0.4683 0.75 0.4111 -0.4352 -0.8731 1.4318 51 0.9088 14.6592 1.38571094805005 1 2 1 1 2 2 2 3 2 2 463.576 486.376 526.616 7 6
"2223" 3005 33 3 1993 9 1 2 1 1 2 2 1 1 1 1 2 1 1 2 1 2 1 1 16.08 -0.4363 0.8015 -0.5047 -1.9204 -1.6448 -1.7136 -1.4169 -1.6151 -0.1771 -0.9298 -0.7747 -0.4352 -0.6255 -1.8467 38 -0.6109 13.7804 1.30263937653548 1 2 1 1 2 2 2 3 3 3 504.944 605.008 542.84 7 8
"2224" 3005 34 7 1993 9 1 2 3 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 15.75 1.4147 1.1741 0.1525 -0.9077 -0.7921 1.6189 -0.108 -1.4809 0.1345 -1.1912 -0.7747 -1.3881 -1.2896 -1.8467 54 0.6127 13.7804 1.30263937653548 1 2 1 1 2 2 2 3 3 3 444.58 508.264 463.016 6 6
"2225" 3005 35 5 1993 9 1 2 2 1 1 3 2 2 3 2 3 3 3 3 3 3 3 3 15.92 0.1906 1.7993 1.2324 0.1513 1.343 0.2774 0.8605 0.2959 -0.4797 0.75 0.4111 -0.821 -0.8731 0.675 24 -0.5466 13.7804 1.30263937653548 1 2 1 2 1 2 2 2 2 3 464.618 509.902 545.636 5 5
"2226" 3006 24 8 1993 9 1 2 3 1 1 3 2 3 2 2 3 3 1 3 2 4 2 1 15.75 -0.4363 1.7993 0.6903 -0.0907 0.5626 -1.4978 0.8605 0.1798 -1.0752 1.2062 0.4111 -0.4352 0.1656 0.5279 77 0.9551 11.4169 1.07922146657339 1 2 2 1 2 1 2 2 3 2 556.57 561.31 567.644 8 7
"2227" 3006 30 8 1993 9 1 2 1 1 1 2 1 2 2 2 2 2 1 2 3 2 3 2 16.17 -0.4363 0.0914 0.8456 -0.9077 0.2879 -0.7351 0.8605 0.0665 -1.0752 -0.0608 -0.4393 -0.821 0.6661 -0.2164 23 -0.8847 11.4169 1.07922146657339 1 2 2 1 2 2 2 2 3 2 554.728 580.316 594.22 8 7
